startDate	Radiant_Team	Radiant_Team_Rating	Radiant_Team_mu	Radiant_Team_phi	Radiant_Team_ratingSevenDaysAgo	Dire_Team	Dire_Team_Rating	Dire_Team_mu	Dire_Team_phi	Dire_Team_ratingSevenDaysAgo	Radiant_win
1659295421.0	Wolf Team	1515.6634046445174	1669.5075030434837	61.53763935958655	1517.8867663457115	Arkosh Gaming	1317.684881722824	1458.002085357694	56.12688145394801	1320.1260009071896	True
1659292231.0	Wolf Team	1515.6634046445174	1669.5075030434837	61.53763935958655	1517.8867663457115	Arkosh Gaming	1317.684881722824	1458.002085357694	56.12688145394801	1320.1260009071896	True
1659216648.0	5RATFORCESTAFF	1421.6807469629591	1569.8139457654345	59.25327952099013	1422.3481523083133	Eternity	1341.532441515316	1483.887421354165	56.94199193553971	1343.94936113109	True
1659211440.0	5RATFORCESTAFF	1421.6807469629591	1569.8139457654345	59.25327952099013	1422.3481523083133	Eternity	1341.532441515316	1483.887421354165	56.94199193553971	1343.94936113109	True
1659207869.0	Eternity	1341.532441515316	1483.887421354165	56.94199193553971	1343.94936113109	5RATFORCESTAFF	1421.6807469629591	1569.8139457654345	59.25327952099013	1422.3481523083133	True
1659197301.0	DogChamp	1490.8670832199336	1620.1103093371069	51.69729044686933	1493.5405626255993	KBU.US	1409.122581199642	1536.2329677349762	50.844154614133714	1401.173800727212	True
1659193536.0	KBU.US	1409.122581199642	1536.2329677349762	50.844154614133714	1401.173800727212	DogChamp	1490.8670832199336	1620.1103093371069	51.69729044686933	1493.5405626255993	False
1659112485.0	Arkosh Gaming	1320.1260009071896	1458.002085357694	55.15043378020184	1322.6111266828411	The Cut	1372.2696783611989	1506.2306404178337	53.5843848226539	1367.5014692534812	False
1659108180.0	The Cut	1372.2696783611989	1506.2306404178337	53.5843848226539	1367.5014692534812	Arkosh Gaming	1320.1260009071896	1458.002085357694	55.15043378020184	1322.6111266828411	True
1658862196.0	felt	1288.2415057232988	1436.8241996241122	59.43307756032541	1290.5509385069065	Dreamers Esports	1507.7224692088744	1679.3479798219832	68.6502042452435	1509.71212666341	True
1658858883.0	Dreamers Esports	1507.7224692088744	1679.3479798219832	68.6502042452435	1509.71212666341	felt	1288.2415057232988	1436.8241996241122	59.43307756032541	1290.5509385069065	False
1658853011.0	5RATFORCESTAFF	1421.6807469629591	1569.8139457654345	59.25327952099013	1422.3481523083133	5ManMidas	1247.9714472288324	1400.2565148818328	60.91402706120021	1250.2209827838035	True
1658848164.0	5RATFORCESTAFF	1421.6807469629591	1569.8139457654345	59.25327952099013	1422.3481523083133	5ManMidas	1247.9714472288324	1400.2565148818328	60.91402706120021	1250.2209827838035	True
1658781247.0	Wolf Team	1517.8867663457115	1669.5075030434837	60.64829467910875	1520.143220226743	nouns	1707.555572603079	1856.53378658524	59.591285592864	1711.0539352769056	False
1658776420.0	Wolf Team	1517.8867663457115	1669.5075030434837	60.64829467910875	1520.143220226743	nouns	1707.555572603079	1856.53378658524	59.591285592864	1711.0539352769056	True
1658772271.0	Wolf Team	1517.8867663457115	1669.5075030434837	60.64829467910875	1520.143220226743	nouns	1707.555572603079	1856.53378658524	59.591285592864	1711.0539352769056	False
1658766038.0	Arkosh Gaming	1320.1260009071896	1458.002085357694	55.15043378020184	1322.6111266828411	Eternity	1341.532441515316	1483.887421354165	56.94199193553971	1343.94936113109	True
1658762216.0	Eternity	1341.532441515316	1483.887421354165	56.94199193553971	1343.94936113109	Arkosh Gaming	1320.1260009071896	1458.002085357694	55.15043378020184	1322.6111266828411	False
1658617305.0	Hokori	1586.540318675769	1705.0490786190728	47.40350397732154	1589.4479044267102	Wildcard Gaming	1613.251180046011	1741.3247464137248	51.2294265470855	1615.9258472721042	True
1658613599.0	Wildcard Gaming	1613.251180046011	1741.3247464137248	51.2294265470855	1615.9258472721042	Hokori	1586.540318675769	1705.0490786190728	47.40350397732154	1589.4479044267102	False
1658359237.0	Dreamers Esports	1509.71212666341	1679.3479798219832	67.85434126342933	1511.725399420464	The Cut	1367.5014692534812	1502.868386449665	54.14676687847351	1370.0332525981837	False
1658355261.0	The Cut	1367.5014692534812	1502.868386449665	54.14676687847351	1370.0332525981837	Dreamers Esports	1509.71212666341	1679.3479798219832	67.85434126342933	1511.725399420464	True
1658279587.0	KBU.US	1401.173800727212	1531.9095396516525	52.2942955697761	1403.7981414886783	Wildcard Gaming	1613.251180046011	1741.3247464137248	51.2294265470855	1615.9258472721042	False
1658268171.0	nouns	1711.0539352769056	1875.600491209177	65.8186223729087	1713.1316798115345	DogChamp	1493.5405626255993	1620.1103093371069	50.627898684603046	1496.2717447941682	True
1658264531.0	DogChamp	1493.5405626255993	1620.1103093371069	50.627898684603046	1496.2717447941682	nouns	1711.0539352769056	1875.600491209177	65.8186223729087	1713.1316798115345	True
1658182426.0	Arkosh Gaming	1322.6111266828411	1458.002085357694	54.15638346994121	1325.1427284482584	Hokori	1586.540318675769	1705.0490786190728	47.40350397732154	1589.4479044267102	False
1658178407.0	Hokori	1586.540318675769	1705.0490786190728	47.40350397732154	1589.4479044267102	Arkosh Gaming	1322.6111266828411	1458.002085357694	54.15638346994121	1325.1427284482584	True
1658171400.0	felt	1290.5509385069065	1436.8241996241122	58.50930444688234	1292.8974234186344	Eternity	1343.94936113109	1483.887421354165	55.97522408923019	1346.4087644176248	False
1658167657.0	Eternity	1343.94936113109	1483.887421354165	55.97522408923019	1346.4087644176248	felt	1290.5509385069065	1436.8241996241122	58.50930444688234	1292.8974234186344	True
1658098627.0	Wildcard Gaming	1613.251180046011	1741.3247464137248	51.2294265470855	1615.9258472721042	Dreamers Esports	1509.71212666341	1679.3479798219832	67.85434126342933	1511.725399420464	True
1658095218.0	Dreamers Esports	1509.71212666341	1679.3479798219832	67.85434126342933	1511.725399420464	Wildcard Gaming	1613.251180046011	1741.3247464137248	51.2294265470855	1615.9258472721042	False
1658087996.0	KBU.US	1401.173800727212	1531.9095396516525	52.2942955697761	1403.7981414886783	felt	1290.5509385069065	1436.8241996241122	58.50930444688234	1292.8974234186344	True
1658084525.0	KBU.US	1401.173800727212	1531.9095396516525	52.2942955697761	1403.7981414886783	felt	1290.5509385069065	1436.8241996241122	58.50930444688234	1292.8974234186344	True
1657999696.0	5RATFORCESTAFF	1424.504158637812	1581.1656658057875	62.66460286719022	1385.9688161390943	Arkosh Gaming	1325.1427284482584	1458.002085357694	53.14374276377433	1335.1159691307998	False
1657994640.0	5RATFORCESTAFF	1424.504158637812	1581.1656658057875	62.66460286719022	1385.9688161390943	Arkosh Gaming	1325.1427284482584	1458.002085357694	53.14374276377433	1335.1159691307998	False
1657762141.0	Eternity	1346.4087644176248	1483.887421354165	54.991462774616224	1361.0922081760998	Hokori	1589.4479044267102	1705.0490786190728	46.24046967694501	1601.3120031949168	False
1657758503.0	Hokori	1589.4479044267102	1705.0490786190728	46.24046967694501	1601.3120031949168	Eternity	1346.4087644176248	1483.887421354165	54.991462774616224	1361.0922081760998	True
1657591653.0	The Cut	1370.0332525981837	1502.868386449665	53.1340535405925	1369.6117510410363	DogChamp	1496.2717447941682	1620.1103093371069	49.53542581717548	1497.1344997142355	False
1657586272.0	The Cut	1370.0332525981837	1502.868386449665	53.1340535405925	1369.6117510410363	DogChamp	1496.2717447941682	1620.1103093371069	49.53542581717548	1497.1344997142355	False
1648301634.0	Execration	1607.3236484298216	1725.465225778044	47.25663093928901	1605.5175128631777	TNC Predator	1626.9365896128584	1776.498251701756	59.8246648355591	1653.292992085904	False
1648297358.0	TNC Predator	1626.9365896128584	1776.498251701756	59.8246648355591	1653.292992085904	Execration	1607.3236484298216	1725.465225778044	47.25663093928901	1605.5175128631777	True
1648293249.0	Execration	1607.3236484298216	1725.465225778044	47.25663093928901	1605.5175128631777	TNC Predator	1626.9365896128584	1776.498251701756	59.8246648355591	1653.292992085904	True
1648033538.0	LBZS	1617.7116439085175	1769.8704192753376	60.86351014672797	1619.9652701692048	Execration	1607.3236484298216	1725.465225778044	47.25663093928901	1605.5175128631777	False
1648030775.0	LBZS	1617.7116439085175	1769.8704192753376	60.86351014672797	1619.9652701692048	Execration	1607.3236484298216	1725.465225778044	47.25663093928901	1605.5175128631777	False
1647941491.0	LBZS	1617.7116439085175	1769.8704192753376	60.86351014672797	1619.9652701692048	Yangon Galacticos	1527.3181180609165	1665.6582495490436	55.33605259525088	1529.8202226178514	True
1647938598.0	Yangon Galacticos	1527.3181180609165	1665.6582495490436	55.33605259525088	1529.8202226178514	LBZS	1617.7116439085175	1769.8704192753376	60.86351014672797	1619.9652701692048	True
1647934591.0	LBZS	1617.7116439085175	1769.8704192753376	60.86351014672797	1619.9652701692048	Yangon Galacticos	1527.3181180609165	1665.6582495490436	55.33605259525088	1529.8202226178514	True
1647930023.0	Execration	1607.3236484298216	1725.465225778044	47.25663093928901	1605.5175128631777	Lilgun 	1584.7161559832427	1709.727623126475	50.00458685729288	1570.8406444141813	False
1647925635.0	Execration	1607.3236484298216	1725.465225778044	47.25663093928901	1605.5175128631777	Lilgun 	1584.7161559832427	1709.727623126475	50.00458685729288	1570.8406444141813	False
1647595368.0	TNC Predator	1653.292992085904	1807.0911175517288	61.51925018633012	1655.5487080475436	Yangon Galacticos	1529.8202226178514	1665.6582495490436	54.33521077247686	1532.3692884871227	True
1647591393.0	Yangon Galacticos	1529.8202226178514	1665.6582495490436	54.33521077247686	1532.3692884871227	TNC Predator	1653.292992085904	1807.0911175517288	61.51925018633012	1655.5487080475436	False
1647422513.0	Lilgun 	1570.8406444141813	1696.9995531514137	50.46356349489293	1590.6722498707693	Yangon Galacticos	1529.8202226178514	1665.6582495490436	54.33521077247686	1532.3692884871227	False
1647418336.0	Yangon Galacticos	1529.8202226178514	1665.6582495490436	54.33521077247686	1532.3692884871227	Lilgun 	1570.8406444141813	1696.9995531514137	50.46356349489293	1590.6722498707693	False
1647336447.0	Execration	1605.5175128631777	1727.0955472130609	48.63121373995329	1616.4545009240078	Yangon Galacticos	1529.8202226178514	1665.6582495490436	54.33521077247686	1532.3692884871227	False
1647332550.0	Yangon Galacticos	1529.8202226178514	1665.6582495490436	54.33521077247686	1532.3692884871227	Execration	1605.5175128631777	1727.0955472130609	48.63121373995329	1616.4545009240078	False
1647152943.0	LBZS	1645.5865858160466	1805.41319230788	63.93064259673313	1647.7297373221254	Lilgun 	1590.6722498707693	1716.2907141385358	50.2473857071066	1593.423093192124	True
1647148442.0	Lilgun 	1590.6722498707693	1716.2907141385358	50.2473857071066	1593.423093192124	LBZS	1645.5865858160466	1805.41319230788	63.93064259673313	1647.7297373221254	True
1647131749.0	Hokori	1593.1305344893	1706.5724074373854	45.37674917923422	1596.166302780112	SG esports	1507.8169061536655	1662.5339274425878	61.88680851556887	1510.0325053513309	True
1647128516.0	SG esports	1507.8169061536655	1662.5339274425878	61.88680851556887	1510.0325053513309	Hokori	1593.1305344893	1706.5724074373854	45.37674917923422	1596.166302780112	False
1647125461.0	Hokori	1593.1305344893	1706.5724074373854	45.37674917923422	1596.166302780112	SG esports	1507.8169061536655	1662.5339274425878	61.88680851556887	1510.0325053513309	False
1647122698.0	SG esports	1507.8169061536655	1662.5339274425878	61.88680851556887	1510.0325053513309	Hokori	1593.1305344893	1706.5724074373854	45.37674917923422	1596.166302780112	False
1647119318.0	Hokori	1593.1305344893	1706.5724074373854	45.37674917923422	1596.166302780112	SG esports	1507.8169061536655	1662.5339274425878	61.88680851556887	1510.0325053513309	False
1647066253.0	Team Orca	1619.0904098636188	1755.091834914279	54.40057002026407	1621.6137492640937	LBZS	1645.5865858160466	1805.41319230788	63.93064259673313	1647.7297373221254	True
1647061421.0	Team Orca	1619.0904098636188	1755.091834914279	54.40057002026407	1621.6137492640937	LBZS	1645.5865858160466	1805.41319230788	63.93064259673313	1647.7297373221254	True
1646978643.0	LBZS	1645.5865858160466	1805.41319230788	63.93064259673313	1647.7297373221254	TNC Predator	1655.5487080475436	1807.0911175517288	60.61696380167425	1657.838511678777	False
1646975155.0	LBZS	1645.5865858160466	1805.41319230788	63.93064259673313	1647.7297373221254	TNC Predator	1655.5487080475436	1807.0911175517288	60.61696380167425	1657.838511678777	False
1646913935.0	Lilgun 	1590.6722498707693	1716.2907141385358	50.2473857071066	1593.423093192124	Execration	1616.4545009240078	1737.507893926014	48.4213572008025	1619.3123837944488	False
1646911018.0	Lilgun 	1590.6722498707693	1716.2907141385358	50.2473857071066	1593.423093192124	Execration	1616.4545009240078	1737.507893926014	48.4213572008025	1619.3123837944488	False
1646863727.0	SG esports	1507.8169061536655	1662.5339274425878	61.88680851556887	1510.0325053513309	Hokori	1593.1305344893	1706.5724074373854	45.37674917923422	1596.166302780112	False
1646859984.0	Hokori	1593.1305344893	1706.5724074373854	45.37674917923422	1596.166302780112	SG esports	1507.8169061536655	1662.5339274425878	61.88680851556887	1510.0325053513309	True
1646820243.0	TNC Predator	1655.5487080475436	1807.0911175517288	60.61696380167425	1657.838511678777	Lilgun 	1590.6722498707693	1716.2907141385358	50.2473857071066	1593.423093192124	False
1646816721.0	Lilgun 	1590.6722498707693	1716.2907141385358	50.2473857071066	1593.423093192124	TNC Predator	1655.5487080475436	1807.0911175517288	60.61696380167425	1657.838511678777	True
1646813216.0	Execration	1616.4545009240078	1737.507893926014	48.4213572008025	1619.3123837944488	LBZS	1645.5865858160466	1805.41319230788	63.93064259673313	1647.7297373221254	True
1646809929.0	Execration	1616.4545009240078	1737.507893926014	48.4213572008025	1619.3123837944488	LBZS	1645.5865858160466	1805.41319230788	63.93064259673313	1647.7297373221254	True
1646790101.0	Hokori	1593.1305344893	1706.5724074373854	45.37674917923422	1596.166302780112	Omega Gaming	1328.9324357745097	1520.106051176235	76.46944616069011	1330.7204975213522	True
1646785248.0	Omega Gaming	1328.9324357745097	1520.106051176235	76.46944616069011	1330.7204975213522	Hokori	1593.1305344893	1706.5724074373854	45.37674917923422	1596.166302780112	False
1646780912.0	Wildcard Gaming	1597.7661041619515	1721.3199309389895	49.42153071081519	1600.5446827607548	DogChamp	1377.2541151783555	1529.261465190041	60.802940004674085	1379.5047904452476	True
1646777119.0	4 Zoomers	1691.611821445867	1798.8480103269726	42.89447555244227	1691.2784187872987	5ManMidas	1160.2233698144985	1342.4465184363264	72.88925944873115	1162.0954182599548	True
1646776960.0	Wildcard Gaming	1597.7661041619515	1721.3199309389895	49.42153071081519	1600.5446827607548	DogChamp	1377.2541151783555	1529.261465190041	60.802940004674085	1379.5047904452476	True
1646773466.0	Wildcard Gaming	1597.7661041619515	1721.3199309389895	49.42153071081519	1600.5446827607548	DogChamp	1377.2541151783555	1529.261465190041	60.802940004674085	1379.5047904452476	True
1646773426.0	5ManMidas	1160.2233698144985	1342.4465184363264	72.88925944873115	1162.0954182599548	4 Zoomers	1691.611821445867	1798.8480103269726	42.89447555244227	1691.2784187872987	False
1646703138.0	DogChamp	1377.2541151783555	1529.261465190041	60.802940004674085	1379.5047904452476	5ManMidas	1160.2233698144985	1342.4465184363264	72.88925944873115	1162.0954182599548	True
1646699515.0	DogChamp	1377.2541151783555	1529.261465190041	60.802940004674085	1379.5047904452476	5ManMidas	1160.2233698144985	1342.4465184363264	72.88925944873115	1162.0954182599548	True
1646695760.0	4 Zoomers	1691.611821445867	1798.8480103269726	42.89447555244227	1691.2784187872987	Wildcard Gaming	1597.7661041619515	1721.3199309389895	49.42153071081519	1600.5446827607548	False
1646692448.0	Wildcard Gaming	1597.7661041619515	1721.3199309389895	49.42153071081519	1600.5446827607548	4 Zoomers	1691.611821445867	1798.8480103269726	42.89447555244227	1691.2784187872987	False
1646687965.0	Wildcard Gaming	1597.7661041619515	1721.3199309389895	49.42153071081519	1600.5446827607548	4 Zoomers	1691.611821445867	1798.8480103269726	42.89447555244227	1691.2784187872987	True
1646683781.0	The Cut	1391.2797928156774	1538.8640998720132	59.03372282253429	1393.5980950798198	4 Zoomers	1691.611821445867	1798.8480103269726	42.89447555244227	1691.2784187872987	False
1646680762.0	4 Zoomers	1691.611821445867	1798.8480103269726	42.89447555244227	1691.2784187872987	The Cut	1391.2797928156774	1538.8640998720132	59.03372282253429	1393.5980950798198	False
1646676126.0	The Cut	1391.2797928156774	1538.8640998720132	59.03372282253429	1393.5980950798198	4 Zoomers	1691.611821445867	1798.8480103269726	42.89447555244227	1691.2784187872987	False
1646651698.0	Team Orca	1619.0904098636188	1755.091834914279	54.40057002026407	1621.6137492640937	TNC Predator	1655.5487080475436	1807.0911175517288	60.61696380167425	1657.838511678777	True
1646647730.0	Team Orca	1619.0904098636188	1755.091834914279	54.40057002026407	1621.6137492640937	TNC Predator	1655.5487080475436	1807.0911175517288	60.61696380167425	1657.838511678777	True
1646553782.0	Yangon Galacticos	1534.9680635312204	1665.6582495490436	52.27607440712925	1541.95180968545	LBZS	1647.7297373221254	1805.41319230788	63.07338199430161	1649.9024215883132	True
1646550244.0	LBZS	1647.7297373221254	1805.41319230788	63.07338199430161	1649.9024215883132	Yangon Galacticos	1534.9680635312204	1665.6582495490436	52.27607440712925	1541.95180968545	True
1646521015.0	Omega Gaming	1330.7204975213522	1520.106051176235	75.7542214619532	1332.5256027265996	Gorillaz-Pride	1402.1772673530445	1574.8638590784622	69.07463669016711	1404.1574085730772	True
1646517096.0	Omega Gaming	1330.7204975213522	1520.106051176235	75.7542214619532	1332.5256027265996	Gorillaz-Pride	1402.1772673530445	1574.8638590784622	69.07463669016711	1404.1574085730772	False
1646514381.0	Omega Gaming	1330.7204975213522	1520.106051176235	75.7542214619532	1332.5256027265996	Gorillaz-Pride	1402.1772673530445	1574.8638590784622	69.07463669016711	1404.1574085730772	True
1646463532.0	Execration	1619.3123837944488	1737.507893926014	47.27820405262609	1572.0292748581485	TNC Predator	1657.838511678777	1807.0911175517288	59.70104234918093	1660.163996701291	False
1646460291.0	Execration	1619.3123837944488	1737.507893926014	47.27820405262609	1572.0292748581485	TNC Predator	1657.838511678777	1807.0911175517288	59.70104234918093	1660.163996701291	True
1646442590.0	Omega Gaming	1330.7204975213522	1520.106051176235	75.7542214619532	1332.5256027265996	SG esports	1510.0325053513309	1662.5339274425878	61.00056883650287	1512.2807717246635	False
1646440109.0	SG esports	1510.0325053513309	1662.5339274425878	61.00056883650287	1512.2807717246635	Omega Gaming	1330.7204975213522	1520.106051176235	75.7542214619532	1332.5256027265996	True
1646431204.0	Omega Gaming	1330.7204975213522	1520.106051176235	75.7542214619532	1332.5256027265996	Infinity	1500.9409660106846	1652.722878475339	60.71276498586173	1503.1952726572315	True
1646427830.0	Omega Gaming	1330.7204975213522	1520.106051176235	75.7542214619532	1332.5256027265996	Infinity	1500.9409660106846	1652.722878475339	60.71276498586173	1503.1952726572315	True
1646425196.0	Hokori	1596.166302780112	1706.5724074373854	44.162441862909326	1606.566343808237	SG esports	1510.0325053513309	1662.5339274425878	61.00056883650287	1512.2807717246635	True
1646421644.0	Hokori	1596.166302780112	1706.5724074373854	44.162441862909326	1606.566343808237	SG esports	1510.0325053513309	1662.5339274425878	61.00056883650287	1512.2807717246635	False
1646417076.0	SG esports	1510.0325053513309	1662.5339274425878	61.00056883650287	1512.2807717246635	Hokori	1596.166302780112	1706.5724074373854	44.162441862909326	1606.566343808237	False
1646373143.0	Lilgun 	1593.423093192124	1716.2907141385358	49.14704837856469	1587.8949583535373	Neon Esports	1673.9449727190945	1786.446736737392	45.00070560731909	1691.818897621292	True
1646370138.0	Lilgun 	1593.423093192124	1716.2907141385358	49.14704837856469	1587.8949583535373	Neon Esports	1673.9449727190945	1786.446736737392	45.00070560731909	1691.818897621292	True
1646300238.0	Execration	1619.3123837944488	1737.507893926014	47.27820405262609	1572.0292748581485	Neon Esports	1673.9449727190945	1786.446736737392	45.00070560731909	1691.818897621292	False
1646296110.0	Execration	1619.3123837944488	1737.507893926014	47.27820405262609	1572.0292748581485	Neon Esports	1673.9449727190945	1786.446736737392	45.00070560731909	1691.818897621292	False
1646205054.0	Team Orca	1621.6137492640937	1755.091834914279	53.39123426007418	1541.533019908827	Execration	1619.3123837944488	1737.507893926014	47.27820405262609	1572.0292748581485	False
1646200822.0	Team Orca	1621.6137492640937	1755.091834914279	53.39123426007418	1541.533019908827	Execration	1619.3123837944488	1737.507893926014	47.27820405262609	1572.0292748581485	True
1646177225.0	SG esports	1510.0325053513309	1662.5339274425878	61.00056883650287	1512.2807717246635	Gorillaz-Pride	1402.1772673530445	1574.8638590784622	69.07463669016711	1404.1574085730772	True
1646173254.0	SG esports	1510.0325053513309	1662.5339274425878	61.00056883650287	1512.2807717246635	Gorillaz-Pride	1402.1772673530445	1574.8638590784622	69.07463669016711	1404.1574085730772	True
1646168949.0	SG esports	1510.0325053513309	1662.5339274425878	61.00056883650287	1512.2807717246635	Gorillaz-Pride	1402.1772673530445	1574.8638590784622	69.07463669016711	1404.1574085730772	False
